os_id;country_id;url_id;browser;latency;age;gender;registered;date_id
A9       ;PT;/                                           ;Edge      ;589;18-30;F;1;2441
IOS15_7  ;ZA;/                                           ;Edge      ;670;18-30;F;0;2441
IOS15_4_1;IO;/                                           ;Edge      ;305;18-30;M;0;2441
W8_1     ;NP;/news                                       ;Edge      ;91;31-50;F;0;2441
IOS15_4_1;DK;/                                           ;Edge      ;456;18-30;M;0;2441
IOS16_0  ;VE;/                                           ;Edge      ;102;18-30;M;0;2441
IOS15_6  ;AT;/                                           ;Firefox   ;455;31-50;M;1;2441
A12      ;AE;/apis/cloud/liveVisualization/introduction  ;Firefox   ;604;18-30;F;1;2441
W10      ;DK;/                                           ;Firefox   ;142;51+  ;M;1;2441
A6       ;JP;/packages                                   ;Firefox   ;287;18-30;F;1;2441
MI10_14  ;SK;/                                           ;Firefox   ;193;18-30;M;1;2441
MI10_13  ;IO;/                                           ;Firefox   ;439;18-30;M;1;2441
A6       ;TH;/apis/cloud/liveVisualization/specification ;Firefox   ;444;51+  ;M;0;2441
A10      ;IO;/news                                       ;Firefox   ;1291;31-50;M;1;2441
IOS13_2_3;ID;/apis/cloud/liveVisualization/specification ;Opera     ;897;18-30;M;0;2441
W10      ;RO;/apis/onSite/pGateway/introduction          ;Opera     ;189;18-30;F;0;2441
IOS14_6  ;SE;/apis/cloud/maintenanceInformation/introduct;Opera     ;136;51+  ;F;0;2441
IOS15_3_1;FR;/                                           ;Opera     ;478;31-50;M;1;2441
IOS8_3   ;CH;/packages                                   ;Opera     ;121;51+  ;F;0;2441
A6       ;BE;/                                           ;Opera     ;240;18-30;M;1;2441
IOS15_4  ;HK;/news                                       ;Opera     ;254;18-30;M;0;2441
A13      ;SE;/                                           ;Opera     ;381;51+  ;M;1;2441
IOS11_0  ;HU;/                                           ;Opera     ;379;51+  ;F;0;2441
A10      ;BE;/security                                   ;Opera     ;138;18-30;F;1;2441
A12      ;GB;/apis/cloud/robot/specification             ;Opera     ;485;31-50;F;1;2441
A13      ;NZ;/                                           ;Safari    ;328;51+  ;F;1;2441
MI10_15  ;BR;/apis/cloud/statusIndicators/introduction   ;Safari    ;836;18-30;M;0;2441
MI10_15  ;AT;/news                                       ;Safari    ;169;51+  ;F;0;2441
A12      ;MT;/sdk/mobile/myport/specification            ;Safari    ;960;51+  ;M;0;2441
W8_1     ;PE;/packages                                   ;Safari    ;194;31-50;M;1;2441
A8_1_0   ;EE;/apis/cloud/statusIndicators/specification  ;Safari    ;406;31-50;F;1;2441
IOS15_6_1;CN;/                                           ;Safari    ;411;31-50;M;0;2441
IOS11_0  ;MY;/packages                                   ;Safari    ;528;18-30;F;1;2441
IOS14_7_1;HU;/                                           ;Safari    ;299;51+  ;M;1;2441
A8_1_0   ;IR;/apis/onSite/pGateway/specification         ;Safari    ;718;31-50;F;1;2441
A9       ;MA;/packages                                   ;Safari    ;190;31-50;M;1;2441
A12      ;HU;/packages                                   ;Safari    ;885;51+  ;F;1;2441
MI10_14  ;NZ;/sdk/mobile/myport/introduction             ;Safari    ;471;51+  ;F;0;2441
A9       ;BR;/apis/onSite/pGateway/deployment            ;Chrome    ;299;31-50;M;0;2442
A8_0_0   ;RU;/getting-started                            ;Chrome    ;501;51+  ;F;0;2442
A11      ;BR;/apis/cloud/maintenanceInformation/specifica;Chrome    ;213;51+  ;M;0;2442
IOS15_6_1;PT;/sdk/mobile/myport/introduction             ;Chrome    ;828;18-30;M;0;2442
IOS14_6  ;EG;/apis/onSite/pGateway/deployment            ;Chrome    ;242;51+  ;M;1;2442
MI10_14  ;AU;/apis/cloud/liveVisualization/introduction  ;Chrome    ;368;31-50;F;1;2442
A8_1_0   ;SK;/apis/cloud/maintenanceInformation/specifica;Chrome    ;271;31-50;F;0;2442
A9       ;TR;/apis/cloud/maintenanceInformation/introduct;Chrome    ;1088;18-30;F;0;2442
W10      ;KR;/apis/onSite/pGateway/introduction          ;Chrome    ;408;31-50;F;1;2442
IOS15_6  ;CN;/                                           ;Chrome    ;248;51+  ;M;0;2442
MI10_14  ;IO;/                                           ;Chrome    ;452;51+  ;F;0;2442
IOS15_5  ;PT;/apis/cloud/maintenanceInformation/introduct;Chrome    ;254;31-50;F;1;2442
A6       ;TR;/apis/cloud/statusIndicators/specification  ;Chrome    ;379;18-30;M;1;2442
IOS11_0  ;UA;/apis/onSite/pGateway/specification         ;Chrome    ;408;18-30;M;1;2442
A6       ;JP;/apis/cloud/liveVisualization/introduction  ;Chrome    ;572;51+  ;M;1;2442
MI10_14  ;MY;/                                           ;Chrome    ;382;31-50;F;1;2442
IOS15_3  ;GB;/search                                     ;Chrome    ;470;31-50;F;0;2442
IOS8_3   ;IE;/apis/cloud/statusIndicators/introduction   ;Chrome    ;601;31-50;F;0;2442
A8_0_0   ;CR;/                                           ;Chrome    ;214;18-30;F;1;2442
IOS15_6  ;CH;/apis/cloud/robot/introduction              ;Chrome    ;558;51+  ;M;0;2442
W10      ;NP;/                                           ;Chrome    ;725;51+  ;M;0;2442
LX       ;BA;/apis/cloud/maintenanceInformation/introduct;Chrome    ;401;18-30;F;0;2442
A11      ;EG;/apis/cloud/robot/security                  ;Chrome    ;565;51+  ;F;1;2442
MI10_15  ;NZ;/security                                   ;Chrome    ;167;51+  ;F;1;2442
W10      ;DE;/legal-notice                               ;Chrome    ;713;31-50;M;1;2442
IOS14_6  ;US;/                                           ;Chrome    ;1377;31-50;F;1;2442
W8_1     ;UA;/apis/cloud/maintenanceInformation/introduct;Chrome    ;826;51+  ;F;1;2442
W10      ;AR;/                                           ;Chrome    ;619;51+  ;F;0;2442
IOS15_4_1;GE;/apis/cloud/maintenanceInformation/introduct;Chrome    ;229;31-50;M;1;2442
W10      ;MY;/apis/onSite/pGateway/introduction          ;Chrome    ;301;18-30;F;1;2442
A6       ;CZ;/apis/cloud/maintenanceInformation/security ;Chrome    ;1500;18-30;F;1;2442
IOS15_4_1;MA;/news/c9592ecb-69b9-eb11-b81f-00155d0ace00  ;Chrome    ;346;18-30;F;0;2442
A11      ;RU;/apis/onSite/pGateway/specification         ;Chrome    ;420;18-30;F;0;2442
W10      ;AE;/packages                                   ;Chrome    ;142;18-30;F;0;2442
IOS15_6_1;IE;/                                           ;Chrome    ;311;18-30;M;0;2442
IOS15_4  ;SE;/apis/cloud/statusIndicators/introduction   ;Chrome    ;332;18-30;F;0;2442
IOS14_7  ;NZ;/apis/cloud/liveVisualization/specification ;Chrome    ;232;31-50;M;1;2442
A9       ;US;/                                           ;Chrome    ;295;18-30;F;0;2442
W10      ;GR;/                                           ;Chrome    ;586;18-30;F;0;2442
IOS13_2_3;SG;/apis/onSite/pGateway/hardware              ;Chrome    ;542;18-30;F;0;2442
A12      ;CA;/apis/cloud/liveVisualization/security      ;Chrome    ;408;18-30;M;1;2442
A10      ;BG;/sdk/mobile/myport/specification            ;Chrome    ;377;51+  ;M;0;2442
IOS15_3_1;BA;/sdk/mobile/myport/introduction             ;Chrome    ;555;31-50;F;1;2442
IOS15_7  ;US;/terms-conditions                           ;Chrome    ;270;18-30;F;1;2442
MI10_15  ;MY;/                                           ;Chrome    ;202;51+  ;F;0;2442
IOS13_2_3;HU;/                                           ;Chrome    ;523;31-50;M;0;2442
W7       ;VN;/apis/cloud/robot/usage                     ;Chrome    ;177;51+  ;M;0;2442
IOS14_7  ;NZ;/                                           ;Chrome    ;341;31-50;F;0;2442
IOS14_6  ;IE;/news                                       ;Edge      ;329;51+  ;M;1;2442
IOS8_3   ;NP;/apis/cloud/statusIndicators/introduction   ;Edge      ;517;18-30;M;1;2442
IOS8_3   ;NP;/                                           ;Edge      ;502;18-30;M;1;2442
IOS14_7  ;CA;/packages                                   ;Edge      ;398;51+  ;M;1;2442
A10      ;IR;/privacy-policy                             ;Edge      ;264;31-50;M;1;2442
MI10_14  ;NO;/security                                   ;Edge      ;473;18-30;M;1;2442
IOS15_5  ;RU;/packages                                   ;Edge      ;332;51+  ;F;1;2442
IOS15_3  ;HK;/apis/cloud/liveVisualization/introduction  ;Edge      ;762;51+  ;F;1;2442
W10      ;GB;/apis/onSite/pGateway/security              ;Edge      ;175;31-50;M;0;2442
A13      ;IT;/legal-notice                               ;Edge      ;754;18-30;F;1;2442
IOS15_5  ;ZA;/                                           ;Edge      ;893;18-30;M;0;2442
IOS15_3_1;FI;/                                           ;Edge      ;594;18-30;M;1;2442
IOS14_7  ;NP;/getting-started                            ;Edge      ;204;31-50;M;0;2442
IOS15_3_1;SG;/                                           ;Edge      ;105;51+  ;F;1;2442
A13      ;CA;/                                           ;Edge      ;236;31-50;M;1;2442
IOS15_3  ;NO;/                                           ;Edge      ;1022;18-30;F;0;2442
A8_0_0   ;ZW;/apis/cloud/robot/specification             ;Edge      ;969;51+  ;M;1;2442
MI10_15  ;GE;/                                           ;Edge      ;818;31-50;F;0;2442
IOS8_3   ;AR;/                                           ;Edge      ;215;51+  ;M;0;2442
W8_1     ;GE;/apis/cloud/robot/specification             ;Edge      ;421;18-30;M;0;2442
W7       ;SI;/apis/onSite/pGateway/introduction          ;Edge      ;421;51+  ;F;0;2442
IOS15_3  ;AR;/                                           ;Edge      ;142;51+  ;F;0;2442
A12      ;MT;/apis/cloud/statusIndicators/security       ;Edge      ;929;31-50;M;1;2442
IOS15_3  ;BG;/apis/cloud/liveVisualization/security      ;Edge      ;459;18-30;M;0;2442
W7       ;HR;/                                           ;Edge      ;347;18-30;M;0;2442
A11      ;TR;/                                           ;Edge      ;198;31-50;F;1;2442
IOS15_3  ;CA;/                                           ;Edge      ;279;18-30;F;0;2442
W10      ;HR;/sdk/mobile/myport/specification            ;Edge      ;348;18-30;M;0;2442
MI10_13  ;HK;/terms-conditions                           ;Edge      ;699;31-50;M;1;2442
IOS15_3_1;IE;/                                           ;Edge      ;209;18-30;M;1;2442
IOS15_6_1;HK;/                                           ;Edge      ;353;31-50;F;0;2442
IOS14_7_1;CZ;/apis/onSite/pGateway/deployment            ;Edge      ;514;51+  ;F;1;2442
IOS15_3_1;BG;/                                           ;Edge      ;139;31-50;M;0;2442
A10      ;KR;/apis/cloud/robot/introduction              ;Edge      ;301;31-50;M;0;2442
IOS15_4_1;CZ;/                                           ;Edge      ;423;51+  ;F;0;2442
A9       ;BA;/                                           ;Edge      ;193;51+  ;M;0;2442
A10      ;CZ;/apis/cloud/robot/introduction              ;Edge      ;297;18-30;M;0;2442
A13      ;VN;/                                           ;Firefox   ;670;51+  ;M;0;2442
A8_1_0   ;US;/apis/onSite/pGateway/hardware              ;Firefox   ;362;31-50;F;0;2442
W7       ;SI;/apis/cloud/robot/usage                     ;Firefox   ;133;31-50;M;1;2442
A9       ;HR;/                                           ;Firefox   ;879;51+  ;M;0;2442
W8_1     ;VN;/getting-started                            ;Firefox   ;228;31-50;M;0;2442
IOS15_2  ;US;/search                                     ;Firefox   ;878;31-50;F;1;2442
LX       ;RS;/cookie-policy                              ;Firefox   ;482;51+  ;F;0;2442
IOS15_3_1;TH;/apis/cloud/maintenanceInformation/introduct;Firefox   ;192;31-50;F;0;2442
A12      ;UA;/packages                                   ;Firefox   ;299;18-30;F;1;2442
MI10_15  ;MX;/apis/cloud/statusIndicators/specification  ;Firefox   ;329;31-50;F;1;2442
A8_0_0   ;SG;/apis/cloud/robot/security                  ;Firefox   ;350;31-50;F;1;2442
IOS15_2  ;RU;/cookie-policy                              ;Firefox   ;287;51+  ;F;0;2442
IOS16_0  ;IR;/privacy-policy                             ;Firefox   ;530;31-50;M;0;2442
W7       ;BH;/news/c9592ecb-69b9-eb11-b81f-00155d0ace00  ;Firefox   ;268;18-30;M;0;2442
MI10_13  ;NL;/apis/cloud/maintenanceInformation/specifica;Firefox   ;277;18-30;M;0;2442
IOS15_3  ;NO;/news/c9592ecb-69b9-eb11-b81f-00155d0ace00  ;Firefox   ;854;31-50;M;0;2442
IOS14_6  ;IL;/                                           ;Firefox   ;764;18-30;M;1;2442
A10      ;EG;/                                           ;Firefox   ;361;51+  ;M;0;2442
MI10_14  ;BH;/getting-started                            ;Firefox   ;296;31-50;F;0;2442
IOS15_4  ;BH;/apis/cloud/liveVisualization/introduction  ;Firefox   ;835;31-50;F;1;2442
A9       ;US;/                                           ;Firefox   ;358;51+  ;M;1;2442
IOS16_0  ;IL;/                                           ;Firefox   ;212;18-30;F;0;2442
A11      ;BA;/packages                                   ;Firefox   ;465;18-30;M;1;2442
IOS14_7  ;GR;/packages                                   ;Firefox   ;111;18-30;F;1;2442
A8_1_0   ;VN;/apis/cloud/maintenanceInformation/specifica;Firefox   ;245;31-50;F;1;2442
IOS11_0  ;AU;/getting-started                            ;Firefox   ;362;51+  ;M;1;2442
A6       ;PT;/apis/cloud/maintenanceInformation/security ;Firefox   ;370;51+  ;F;1;2442
IOS14_7_1;MX;/                                           ;Firefox   ;654;31-50;M;0;2442
IOS14_7  ;IO;/apis/cloud/statusIndicators/specification  ;Firefox   ;390;31-50;F;1;2442
W7       ;SI;/apis/cloud/liveVisualization/specification ;Firefox   ;958;31-50;M;0;2442
W10      ;SI;/                                           ;Firefox   ;438;51+  ;M;0;2442
MI10_15  ;MT;/apis/cloud/liveVisualization/specification ;Firefox   ;1094;31-50;M;0;2442
A9       ;PE;/                                           ;Firefox   ;1069;31-50;F;0;2442
MI10_14  ;RS;/apis/cloud/robot/specification             ;Firefox   ;278;51+  ;M;0;2442
W7       ;UA;/security                                   ;Firefox   ;413;31-50;F;1;2442
A8_1_0   ;CR;/search                                     ;Firefox   ;645;18-30;M;1;2442
IOS15_2  ;HU;/apis/cloud/liveVisualization/introduction  ;Opera     ;238;51+  ;F;0;2442
LX       ;CA;/                                           ;Opera     ;269;51+  ;M;1;2442
A8_0_0   ;SK;/apis/cloud/robot/specification             ;Opera     ;335;51+  ;F;1;2442
IOS15_3  ;GB;/apis/onSite/pGateway/security              ;Opera     ;469;31-50;F;0;2442
IOS15_6_1;TH;/news/c9592ecb-69b9-eb11-b81f-00155d0ace00  ;Opera     ;105;51+  ;F;0;2442
IOS15_2  ;CN;/apis/cloud/statusIndicators/specification  ;Opera     ;493;51+  ;M;1;2442
IOS15_6_1;NL;/terms-conditions                           ;Opera     ;141;31-50;F;1;2442
IOS15_7  ;CA;/legal-notice                               ;Opera     ;279;31-50;M;1;2442
IOS14_6  ;LT;/apis/cloud/maintenanceInformation/security ;Opera     ;979;51+  ;F;1;2442
A8_1_0   ;MT;/apis/cloud/liveVisualization/specification ;Opera     ;1023;18-30;F;0;2442
IOS15_6  ;NP;/news                                       ;Opera     ;175;51+  ;F;1;2442
IOS14_7  ;AE;/                                           ;Opera     ;402;51+  ;M;0;2442
MI10_13  ;NZ;/                                           ;Opera     ;313;18-30;M;0;2442
LX       ;BE;/                                           ;Opera     ;274;31-50;M;1;2442
A8_0_0   ;UA;/apis/onSite/pGateway/specification         ;Opera     ;438;18-30;M;1;2442
IOS14_7  ;VN;/                                           ;Opera     ;371;31-50;F;0;2442
IOS8_3   ;PL;/apis/cloud/maintenanceInformation/specifica;Opera     ;481;31-50;F;1;2442
IOS15_4_1;MX;/news                                       ;Opera     ;1256;51+  ;M;0;2442
A13      ;BH;/apis/onSite/pGateway/introduction          ;Opera     ;133;51+  ;F;1;2442
LX       ;HU;/                                           ;Opera     ;1111;18-30;M;0;2442
IOS15_3  ;MT;/apis/cloud/maintenanceInformation/introduct;Opera     ;342;51+  ;F;0;2442
IOS14_7_1;EE;/apis/onSite/pGateway/introduction          ;Opera     ;904;51+  ;F;1;2442
IOS13_2_3;SE;/apis/onSite/pGateway/specification         ;Opera     ;325;51+  ;M;0;2442
IOS15_3  ;EG;/privacy-policy                             ;Opera     ;331;51+  ;F;0;2442
